Value/Date
44.77/2020-05-09 18:16:47.266534
44.77/2020-05-09 18:16:57.250677
44.77/2020-05-09 18:17:07.265664
44.77/2020-05-09 18:17:17.293615
44.78/2020-05-09 18:17:27.280539
44.78/2020-05-09 18:17:37.299645
44.78/2020-05-09 18:17:47.317008
44.78/2020-05-09 18:17:57.331471
44.78/2020-05-09 18:18:07.330651
44.78/2020-05-09 18:18:17.364645
44.78/2020-05-09 18:18:27.350965
44.78/2020-05-09 18:18:37.351964
